height,grange,dop
0.0,0.0,0.0
5.00588142765082,8.65345742555184,0.0
10.023507243959099,17.2933217266925,0.0
15.0528497656514,25.9195932032499,0.0
20.0938813320527,34.5322723534658,0.0
25.1465743055014,43.131359872734,0.0
30.210901071764997,51.71685665234,0.0
35.2868340404484,60.2887637781997,0.0
40.3743456454013,68.8470825295999,0.0
45.4734083451167,77.39181437793809,0.0
50.5839946231335,85.9229609854639,0.0
55.7060769884292,94.44052420402059,0.0
60.8396279758099,102.944506073787,0.0
61.944836736905,104.77108849313,0.0
63.15860467396401,106.77535866150299,0.0
64.07964065400759,108.295040239438,0.0
64.377833544655,108.787369620054,0.0
64.6437401577296,109.228729460147,0.0
64.8667031413615,109.602158848192,0.0
64.9824546809141,109.797349948813,0.0
65.00253870333741,109.831295480035,9.967379092106662e-05
65.1528375594044,110.085879898431,0.0007760939587071907
65.38256069839011,110.476218396555,0.0012603558017893648
65.666819881475,110.95985789376002,0.001681046995372495
66.0706257949696,111.64705970775101,0.002651941136467366
66.5328741985659,112.435956931555,0.003391197110186929
68.0153960979442,114.98844199793699,0.0151509502851233
69.5269989920798,117.632871034188,0.020531593203960752
70.37657649861559,119.140938297884,0.013298063355486056
71.27247627905129,120.750180324181,0.01606075703378137
72.17981477450209,122.401239351982,0.01840957113079277
73.6236405079762,125.07565774520599,0.03472597734808732
75.0349322294278,127.748657662578,0.039095901224684704
76.7208011281391,131.020298046563,0.053584096972021975
77.71873553674959,132.997462034932,0.03400865969821307
78.7014678822034,134.973844076641,0.0356138471285183
79.6450516415543,136.898796492321,0.03607772184650877
80.20155835058449,138.04665881953002,0.021921953577240177
80.6806728447864,139.04238347079598,0.019340021360349364
80.9753444922671,139.658282699717,0.012074853752851866
81.07997077047,139.87762565215598,0.004310279775231927
81.16837124068479,140.06321597514201,0.0036583173672010585
81.8475753427847,141.497088884303,0.029100719318694207
82.026016915981,141.876574105658,0.007722068282556163
82.7010614324463,143.32678204583098,0.030918588381548467
82.91011459238959,143.781991929215,0.009745006155970161
82.9524691482357,143.874714702397,0.001981405289446246
82.98705774335849,143.95057748780098,0.0016228194203997566
83.0100826574071,144.001152043003,0.0010832742937650832
83.0292450521483,144.043297121383,0.0009044360635332008
83.1433846179689,144.29615998765,0.005490739369524798
83.3138223819424,144.683857691124,0.008435461051350814
83.5457530216318,145.24006584552902,0.011932088064689903
83.7399205295369,145.72880235793102,0.01031863223201483
83.89014188932009,146.107960612061,0.008186116786775525
83.9448173093315,146.24276529555002,0.003006803892107958
83.9830974166171,146.33544133893,0.0021186679438445414
83.9971861091653,146.369141278465,0.0007815959408819802
84.0007236253814,146.377566226716,0.000195533239491926
84.03647098301191,146.46181490328698,0.0016111546790178845
84.1218082232899,146.655581294373,0.0023614036969616128
84.2288807862333,146.88303631307,0.0016031623308772553
84.3577850011343,147.135751694325,0.0009158773537264082
84.5064947302872,147.40530056539401,0.0004389883504534448
84.64432772026521,147.641144010978,0.00017259040925206813
84.77147058583891,147.851709343302,6.532515438849094e-05
84.8955145058608,148.053844004243,1.9627243745007258e-05
85.03078392140559,148.272814434098,0.0
85.1662838038901,148.491775984264,0.0
85.2601118183302,148.643359372789,0.0
85.3487305946783,148.786517411405,0.0
85.5364037221016,149.089662729519,0.0
85.6979955141614,149.350690451581,0.0
85.91679714225391,149.704320063046,0.0
86.026142967944,149.881125799612,0.0
86.2135774558574,150.184206979686,0.0
87.3845307413776,152.07806472245,0.0
88.51761902562251,153.912344131591,0.0
90.1761133135424,156.603690408243,0.0
91.5374669521079,158.823001037502,0.0
92.95090242731199,161.142172183747,0.0
94.40178740963621,163.544276846055,0.0
95.3515402099338,165.13106874054398,0.0
96.2338626758565,166.616673202795,0.0
97.3156685441818,168.454208658237,0.0
98.3914440261797,170.29948832872802,0.0
99.4374451972835,172.11059398027,0.0
100.631846900455,174.19763775063402,0.0
101.98145765775699,176.577060870439,0.0
103.315833994227,178.94707917757302,0.0
104.39476809738399,180.87249653426602,0.0
105.41435846832199,182.69684235467602,0.0
106.427487603122,184.51222769400798,0.0
107.41177663117901,186.276853570271,0.0
108.37723417700701,188.007487251807,0.0
109.319587453722,189.695804576078,0.0
110.481776722068,191.776252024186,0.0
111.60774736603999,193.789125160597,0.0
112.77304575297501,195.868057136888,0.0
113.734281787875,197.579048383699,0.0
114.593891218815,199.105978548834,0.0
115.690459941141,201.049497089646,0.0
116.751473419417,202.925640266213,0.0
118.04596161696199,205.20950883611698,0.0
119.28095511824199,207.38414214412498,0.0
124.01803904474899,215.708150050988,0.0
126.598733099731,220.247753141986,0.0
127.32499561686701,221.52747221612003,0.0
127.956335863738,222.640754254869,0.0
128.99227908106002,224.468045646581,0.0
130.17859229796198,226.56038494586898,0.0
131.689144654839,229.224484261633,0.0
136.390352290691,237.515676153602,0.0
