height,grange
0,0
5.45190571069998,8.37953741034899
10.9148232864427,16.7447435071043
16.3887244730022,25.0956262552461
21.8735810562112,33.432193789374
27.3693648622757,41.7544544123086
32.8760477580836,50.0624165936975
38.393601651509,58.3560889686246
43.9219984917136,66.6354803362235
49.4612102694409,74.9005996582947
55.0112090173134,83.1514560579269
60.5719668101183,91.3880588181223
64.5098992005169,97.202738737226
65.5690385734251,98.7641747724982
66.5950772626366,100.275812630709
67.5656695345915,101.704852747638
70.2894070307602,105.710436464931
75.8781806908764,113.908014738847
81.4768410249544,122.091372972827
84.5882745633489,126.627005135585
86.8649599359715,129.942199453097
89.003706208774,133.059285346151
90.8164135140096,135.709621637523
92.1866389238558,137.722870773977
93.4050120239644,139.523461657657
94.4345252565599,141.054637469149
95.4676285485675,142.601592342255
96.4390038205147,144.066657225007
97.3763062291764,145.490588063643
98.3437199231357,146.971020273544
99.2881355669842,148.426598770797
100.351367132949,150.076801469251
101.707777626588,152.197660136254
102.915675132179,154.098333916988
103.994752675592,155.8034394955
105.116613864933,157.580994003813
106.343564797558,159.528267002634
107.370153771011,161.158523876175
108.299498921901,162.634217036609
109.137036043468,163.963589324597
110.608448429527,166.297241469925
111.692555238537,168.01437202001
112.716614354325,169.633764071943
113.860303555895,171.438764859479
114.8672699419,173.02468057974
115.855263648473,174.577737889913
116.875654842195,176.178816764364
117.954196368779,177.868280249832
119.18383655158,179.791460556864
120.973148137648,182.586001909749
123.021431451352,185.782426696576
124.871491920603,188.670334342643
126.707992405273,191.540432282475
127.181922844329,192.281871894537
127.629837437838,192.982913253136
128.355343379902,194.118872244909
129.024088438083,195.165978420298
131.723683643357,199.392416110964
136.860004478288,207.43277627698
141.987716615827,215.460076982368
147.105420703281,223.474393652232
152.211500556842,231.475779287298
157.304060284272,239.464307389869
162.380834909105,247.440058577849
167.439054162501,255.403118254867
172.475221475508,263.35358077729
177.484731855893,271.291535363722
182.461127146486,279.217100268454
187.394363042136,287.130398432532
190.749327438403,292.559808702029
191.602831447953,293.94984205116
192.472557683522,295.371083022529
193.146431547325,296.476224121821
194.171492894036,298.165056971707
196.44744015059,301.951119369912
199.028146579281,306.309636266994
203.181751475164,313.489993124926
207.57950583093,321.352573825746
211.801667470834,329.204488977679
215.837066901172,337.04622937709
219.675669996267,344.878320408751
223.308717302623,352.701314854449
226.728820373371,360.515793018072
229.929983684682,368.322356532011
232.907578901973,376.12162317143
235.658273549739,383.914222601186
238.179915308316,391.700792935826
240.471385428348,399.481972005197
242.532446217825,407.258395492097
244.363552668554,415.030696274104
245.965679251265,422.799498557256
247.340157242127,430.565415573185
248.488522107963,438.329043942502
249.412364942371,446.090969591063
250.113221265355,453.851766845819
250.592470998998,461.611990334504
250.851247622802,469.372182565132
250.890408099372,477.13287030799
250.710481744639,484.894567241738
250.311653050249,492.657778492322
249.693795637471,500.422991525351
248.856497060675,508.190688617174
247.799111693053,515.961340274963
246.5208376769,523.735404107707
245.020810493218,531.513341012086
243.298218469619,539.295601120988
241.352434364871,547.082631434661
239.183159248573,554.874877097658
236.790572207402,562.672779007229
234.175490498,570.47676959881
231.33952922841,578.287290406563
228.285238095465,586.104782207297
225.016227239196,593.929679400429
221.537267633805,601.762412988785
217.854349389712,609.603408244218
213.974709649517,617.453091130885
209.906791425778,625.311881549441
205.660165863477,633.180192147594
201.245404838291,641.0584229318
196.673919472169,648.946958581588
191.957756551864,656.846170492572
190.522228475409,659.210257046492
189.682729920529,660.586475248028
188.884318421013,661.891825496668
185.735507391848,667.013372193026
182.489907472078,672.258640820323
179.40827969637,677.215410539618
174.449368449005,685.15574467101
169.462172851873,693.107862492785
164.451996439916,701.071847019095
159.422722253409,709.047768887965
154.377351458263,717.035692438312
149.318292057479,725.035677158766
144.247529426503,733.047775008608
139.166736221595,741.072035499022
134.077346522464,749.108505152633
128.980606994028,757.157227732399
127.797251631149,759.026288973343
126.847987694409,760.525239269262
125.846547567952,762.105239879385
123.578965403393,765.678108609493
121.303052706496,769.261478859236
118.914572760938,773.025031952551
115.861088084585,777.850516723603
113.181243914531,782.105779192199
111.779441401838,784.339942073885
110.592866458967,786.234859428961
109.609950328043,787.806370009465
108.602130458695,789.418865036151
107.488299301383,791.202092099094
106.647910739289,792.548014147442
105.741446368762,793.999720797438
104.793717628899,795.516728828206
103.631150456637,797.375042413997
102.607854940845,799.006672407693
101.606277440213,800.598197506672
100.563780712149,802.247067219851
99.4057736815148,804.067108190654
98.1961702483568,805.952817450014
96.7096154840256,808.245852617312
95.6060770239237,809.929691528537
94.5891546349594,811.46759836525
93.5744519123537,812.989695209341
92.5792659907447,814.471542854356
91.5939283919824,815.929401111802
90.5919229930078,817.40399351765
89.5462697309376,818.936093081193
88.4352995531908,820.558372852675
87.3437575135567,822.148582568603
86.1662148586474,823.861715937919
85.0886128224829,825.428555210696
84.1005677936137,826.865284078546
82.7141347615279,828.882344374619
81.2777048162116,830.973814231719
79.8082575482913,833.115266906571
77.9415580995565,835.838444173941
74.23933485002,841.248579108327
68.6462669184511,849.445163953359
65.5964969719244,853.926505569968
64.4856701049621,855.56086985567
63.4811869767209,857.039674395468
62.4603149153445,858.543598734305
56.8881174572825,866.77019608305
51.3266560886186,875.011054957893
45.7759587244673,883.266184828593
40.2360533224946,891.535595006053
34.706967882631,899.819294640947
29.1887304467809,908.117292722345
23.6813690985309,916.429598076326
18.1849119628514,924.756219364591
12.6993872057947,933.097165083076
7.22482303419019,941.452443560554
1.76124769533635,949.822062957237
0,952.530194491981
