height,grange,dop
0.0,0.0,0.0
5.1561423403864,8.56474401778676,0.0
10.323789231359099,17.1156318721634,0.0
15.5029127461539,25.652666428796397,0.0
20.6934849866002,34.175850743069,0.0
25.8954780835047,42.6851880587644,0.0
31.1088641970337,51.1806818067503,0.0
36.333615517087296,59.662335603664395,0.0
41.5697042636748,68.1301532506027,0.0
46.8171026872797,76.58413873180821,0.0
52.0757830692291,85.02429621336229,0.0
57.34571772205071,93.4506300418777,0.0
62.626878989833095,101.86314474319299,0.0
63.3724242168846,103.04819796642599,0.0
64.1129014257558,104.224570824271,0.0
64.3718460969185,104.636243456511,0.0
64.62433130865071,105.03948237486401,0.0
64.8486688908752,105.400689974776,0.0
64.9471759103899,105.560285071928,0.0
65.0040577179861,105.652679910113,0.00027306404989840187
65.1948138182788,105.96345007261401,0.0009630365599564387
65.4415314183479,106.366582512043,0.001329389757811267
65.7445150750882,106.862054780544,0.0017685059425863521
65.9704415680408,107.231527451809,0.0013997565195513746
66.00123459726271,107.281907966226,0.00019233324331301718
66.2165834733696,107.63455728298,0.00141630380306818
67.5056302512057,109.75832135743299,0.011412590755500888
68.5035310906305,111.419762773721,0.01084948007763419
69.37658103934879,112.887743090361,0.011171260970600677
70.3093223393898,114.472669259515,0.013973448933701258
71.1582206347703,115.93135293445499,0.014486958655255056
72.4751876851378,118.227475495123,0.026809821274172793
73.72081667195559,120.438769470525,0.02928907788233191
74.7783587241665,122.347709159709,0.02765065039473704
76.3115806783417,125.16786998361499,0.04569138362394982
77.5994877216108,127.585026095344,0.04210741932182824
78.7643055653316,129.80873246317802,0.04097806415971581
79.636370513419,131.496718883274,0.032227740782516834
80.0898225355286,132.382254416469,0.017174389270706292
80.7943267987139,133.768705008697,0.02765721081241105
81.01782014879609,134.211281604745,0.008874253535884025
82.2775044423242,136.732391860713,0.05382771317809823
82.5446565001785,137.27487571991898,0.01167455837084826
82.71221252030679,137.617025678623,0.00742593174466393
82.8464228402017,137.89239656523898,0.006015489739484373
82.9880093831507,138.184438925048,0.0064220133516052855
83.00010455004029,138.209470279952,0.0005491690351097335
83.12042916502651,138.45977646487802,0.005573791844369398
83.2891724935434,138.818525252744,0.008039524381744385
83.5142627547293,139.31905866433598,0.011134061788870088
83.757464405734,139.886264288724,0.01252792740671998
83.911023150964,140.24490238011,0.008115419019016173
83.9807525674487,140.40336146732702,0.0037282271084664803
83.9956741244705,140.436720579328,0.0007997992064464679
84.0031714902834,140.453400044023,0.00039493669818344414
84.01069452348841,140.470079447758,0.0003796317833739982
84.0719403470675,140.60351250146098,0.002178320736235416
84.1723087804348,140.811993920836,0.0020096839601751316
84.2928966528425,141.045482002535,0.0012062811648326697
84.4370513377253,141.303973168358,0.000621950307244011
84.5808809455903,141.545774893453,0.0002603584092130848
84.70999405982909,141.754215073223,0.00010050955448276398
84.8366521520529,141.954309416277,3.631610210329132e-05
84.9645821023969,142.15439576033398,5.424046039019355e-06
85.0126903549517,142.229426086465,0.0
85.05547791346999,142.296118784605,0.0
85.1624901953119,142.462846658752,0.0
85.2213552307767,142.554544629813,0.0
85.28022170748409,142.646240925895,0.0
85.46218109006709,142.92965526822098,0.0
85.73510082261959,143.354746923616,0.0
85.9864314720298,143.74646622114798,0.0
86.0345421045249,143.821472807372,0.0
86.0933428601766,143.91314600311702,0.0
86.6812593525838,144.829785899082,0.0
88.08576878191249,147.02070817931002,0.0
89.49265187129092,149.218997624455,0.0
91.1167315106877,151.765805073723,0.0
92.4776110084285,153.9121062084,0.0
93.3844140380143,155.350775379514,0.0
94.3532559729638,156.897090803494,0.0
95.2480600626968,158.334900735363,0.0
96.2181247000308,159.90521420134502,0.0
97.3876569200984,161.815516060385,0.0
98.38484548649829,163.459459523948,0.0
99.4132941587804,165.16926355294902,0.0
100.59104767836,167.143961844902,0.0
101.993712863315,169.515927971519,0.0
103.414798864198,171.936552494957,0.0
104.451255367481,173.709872373452,0.0
105.480092874977,175.47432028577998,0.0
106.410859615112,177.072590090731,0.0
107.321654643541,178.637274121698,0.0
108.15035129335101,180.060824946487,0.0
109.543053243506,182.45187558010798,0.0
110.927042291451,184.825330553318,0.0
112.31300975236799,187.197741036622,0.0
113.421048740584,189.08996027391498,0.0
114.52159990422301,190.96499371597199,0.0
115.57088502175199,192.748555414226,0.0
116.510059518832,194.34169605468898,0.0
117.421348876926,195.884853887438,0.0
118.514380241906,197.732752148875,0.0
119.80409631973801,199.90980577016003,0.0
121.290346608066,202.415607774509,0.0
123.509816483582,206.155616555279,0.0
126.003882691401,210.36202629139703,0.0
127.11428096079399,212.23778278550597,0.0
128.125830186716,213.948424156507,0.0
129.02496699544,215.469447421996,0.0
131.789155609846,220.144901604435,0.0
136.641574311504,228.351942845013,0.0
141.48590845056,236.546374645106,0.0
146.32085258153,244.72826156552998,0.0
151.144912411091,252.897667099203,0.0
155.956355414109,261.054663907243,0.0
160.75314041894399,269.199314159389,0.0
165.532817612813,277.331695407514,0.0
170.292366660263,285.451897418455,0.0
175.027936087445,293.560001765043,0.0
175.882138772374,295.026284561314,0.0
176.853124519565,296.69461584371004,0.0
176.989710989185,296.929437313164,0.0
177.032094680653,297.002310907759,0.0
177.065059265367,297.058989703867,0.0
177.394871995912,297.625745496988,0.0
178.14854957159199,298.920960370991,0.0006630001116635085
178.65778729899503,299.81121473465,0.0020900839744607616
178.88049465078203,300.20773712129,0.001252117639060813
179.002361002247,300.42621721502604,0.0007879221751592003
179.37976742948,301.105879784257,0.0024499473198939074
179.860284346279,301.971523537993,0.003135315430468557
179.99516180998,302.214203875342,0.0008813256902720123
180.07607947858102,302.359807096326,0.0005292071270362498
180.143499401997,302.481140284986,0.0004412575493451692
180.817117825019,303.694330632546,0.004441506954548926
185.278158243822,311.775723255054,0.031033902707998797
189.675219375275,319.845840651591,0.03266012776090627
190.713749572194,321.772946875175,0.007860490001457481
191.552332980089,323.336744899005,0.00645519130622594
