height,grange
0,0
5.74102575287634,8.18414780907937
11.4925553454186,16.3535589267435
17.2545604068991,24.5082463278542
23.0270126172754,32.6482231335238
28.8098837074258,40.7735026096789
34.6031454593804,48.8840981656288
40.4067697065484,56.9800233526411
46.2207283339421,65.061291862522
52.0449932783949,73.1279175262038
57.8795365287806,81.1799143123373
63.7243301262224,89.217296325891
64.0051375538151,89.6027233148112
64.291695655952,89.9961456030459
64.5480763170744,90.3493929880814
64.7677772191764,90.6544477381748
64.9797676876615,90.95145487826
65.0538712764264,91.0558040867708
65.1164641300938,91.1440977081563
65.3038227859388,91.4089683513631
65.5588650883219,91.770130951367
65.8932529898411,92.2436122240835
65.9895864575683,92.3800299735438
66.0009165721449,92.3960788542455
66.1141666168151,92.5565645780387
67.2412600522121,94.161114617462
68.5351801381212,96.0217004042643
69.7965664493167,97.8575094520522
70.8844250892016,99.4602625087191
71.8360334759882,100.878259894679
72.8140093246238,102.351905980238
73.8066225570365,103.865147116529
74.9058741854924,105.562006172812
76.6185916023978,108.250235142892
77.8607788753334,110.233533787519
79.1540623897263,112.328005630673
80.2740252732528,114.166012761425
80.9681636447467,115.316468965685
81.0689271423716,115.484224296524
81.1599908110466,115.635998653632
81.8137560674213,116.730252159679
82.0082253590235,117.057688904105
82.6522832246692,118.151671730772
82.8104236494264,118.42313948372
82.93997098417,118.646691830292
82.9814615970117,118.718546161602
82.9998766875387,118.750481142991
83.1824428309383,119.069821772188
83.381668906376,119.42906022835
83.601947321099,119.844155472478
83.7950932232416,120.21931600176
83.9398884990651,120.498677718934
83.9821306645927,120.578493256066
83.9991920965849,120.610419203625
84.0034737758861,120.618400666499
84.0077622938006,120.626382119766
84.0510642061463,120.706196115458
84.1450266021866,120.873802237776
84.2635137414445,121.073327223932
84.4056909450683,121.296786646144
84.5516205503072,121.512256050519
84.6869762151755,121.70377618745
84.8140668991045,121.879329220087
84.9426792178374,122.05487531323
85.0072499207135,122.142645736994
85.1189397636663,122.294245018912
85.2542426272248,122.477752918722
85.4072198981175,122.685187370739
85.5895786845631,122.932500221851
85.8187865856316,123.243615922873
86.0476970290501,123.554708831438
86.2823645563931,123.873753934668
87.3839450511205,125.372956356737
88.3481915259281,126.68832531122
89.3787192877999,128.098923351454
90.3750473478549,129.469246330853
91.3019464945874,130.751553199582
92.0741453349201,131.826498286034
93.1239151855116,133.299160179012
94.3583549649666,135.049823455318
95.4281587086361,136.585091691615
96.4148057580633,138.016502009173
97.4181476514359,139.487231121946
98.5396390424376,141.148224491496
100.030194677954,143.380547538883
101.442400796739,145.516606743867
102.329342462394,146.866068321324
103.156041300605,148.127887929606
104.50893765577,150.198499094882
105.316008380665,151.435705186407
106.112110495063,152.656756702146
107.50729392498,154.796857813059
108.427121452085,156.207250834573
109.336845936364,157.601415107092
110.324439241895,159.113971875531
111.167725005133,160.404438745512
112.348564885076,162.208963264651
113.469071708934,163.917926033616
114.586344755088,165.61840737816
115.549268401091,167.081156993367
116.409212870424,168.385415784468
117.400595784371,169.886873613285
118.669935261331,171.80651036173
120.008291486974,173.828055992716
121.702617228896,176.385416487532
124.956468146733,181.299182819282
126.050443530585,182.954438645195
127.080351241488,184.514617102293
128.384365408697,186.491731663738
129.63487737185,188.389357833063
133.092697039097,193.645482274301
138.244441623155,201.503847848119
143.363367288801,209.350196106985
148.445176111755,217.184608252623
153.484716695417,225.007170986156
158.475681037797,232.817986129631
163.41012340086,240.617149754034
168.277647034019,248.404770353722
173.063875888861,256.180968311256
177.747114058469,263.945877101172
179.355742689723,266.660944268552
180.42056253819,268.475399112516
181.520573848022,270.366743780523
182.106327059515,271.381905503008
183.341935482288,273.543332099975
184.699673160204,275.951655711775
187.246278269757,280.571796890208
191.327343261649,288.302441775589
195.163214628031,296.023254679823
198.738944456217,303.734918531229
202.041127562505,311.438152923515
205.058031504886,319.133717692907
207.7796411275,326.822400301442
210.197629791681,334.505005909595
212.305263317669,342.182355666446
214.097270259801,349.855300028492
215.569671637751,357.524689884048
216.719603696502,365.19136140195
217.545148968557,372.856134581852
218.045175413421,380.519840255048
218.219231569895,388.183290409693
218.067441382122,395.847279000504
217.590485660698,403.512583344325
216.789586863129,411.179958170989
215.666580776071,418.850140285988
214.2239988357,426.523847373056
212.465189975112,434.201780169301
210.394478240698,441.884630341388
208.017301956887,449.573059922568
205.340373857271,457.267711566563
202.371815716076,464.969211475427
199.12124789386,472.678169029248
195.599835579768,480.395170937785
191.820266000807,488.120783758869
187.79666886953,495.855554514837
183.544444536346,503.600003947555
180.84530253869,508.329084022228
179.866816961967,510.012321386153
178.279581305505,512.712753425903
177.048507765834,514.785527706597
175.984446174584,516.5639265672
174.594150360537,518.871281615927
172.814174303147,521.801582552054
170.636010631254,525.355884585183
168.389426227007,528.990469905103
165.612209224832,533.445755462334
160.698124208838,541.24413717074
155.719948756203,549.054700711415
150.687331114337,556.877643990934
145.607763055995,564.713139104811
140.487262413442,572.561341328195
135.330787500631,580.422388354897
130.142505142488,588.296398308435
128.012173751545,591.520628207759
126.780886914999,593.38206126307
125.793457162672,594.873314287374
124.68942346032,596.538710371815
123.568217681747,598.228386895628
121.223443098688,601.759707827481
117.766780550927,606.970655100993
114.049445810873,612.599200360123
112.533692588575,614.904771765927
111.519812359455,616.450364576227
110.595349007314,617.861650774972
109.536592100057,619.479591006999
108.53532826025,621.010791642694
107.49286532329,622.605982636797
106.549034404718,624.050843925627
105.682806695609,625.37700778087
104.867974089695,626.624095372847
103.688224911346,628.427783372624
102.672242480992,629.977747818502
101.799361318536,631.305552713298
100.607171896409,633.111007351876
99.5762178351124,634.662498431256
98.4731583689318,636.310026578383
97.2729492639937,638.085550694308
96.211964490145,639.638697027724
95.3659035701285,640.865655652946
94.7014888109379,641.8219555428
93.971008753676,642.866145644468
92.709820740416,644.65219083657
91.851563658166,645.856580395473
90.6656849441297,647.508159189717
89.5055347556417,649.112455078773
88.4144401388739,650.613515759401
87.4883206197701,651.883427547018
86.6009443478742,653.097772639092
86.2561055833758,653.569220222273
85.952038730341,653.984775951186
85.6828070311749,654.352415400991
85.4249419315065,654.704099269968
85.1845763510219,655.031829963832
85.0205132504925,655.255660069804
84.9970972101319,655.287636728817
84.8977274608778,655.423540121134
84.7698906218702,655.599421310168
84.6325265820105,655.79129964499
84.5044521055124,655.975190731093
84.3865797417184,656.151093448258
84.2691916068925,656.334998763876
84.1440266335139,656.542900089145
83.999492887544,656.798790355356
83.8742803835485,657.030701977639
83.7514342396707,657.262623675401
83.6115508368966,657.526546756329
83.447330703224,657.830474353275
83.2325004399709,658.214408077831
82.9961963787728,658.622369141681
82.7327168470647,659.070358244302
82.1903208377162,659.982459699195
81.9793565303171,660.334543388561
81.2987653914242,661.462981168376
81.0464628041082,661.879207524678
80.9881438443699,661.975264737007
80.402959283233,662.935939716605
79.8831510918471,663.784691668992
