height,grange
0,0
5.45190571069998,8.37953741034899
10.9148232864427,16.7447435071043
16.3887244730022,25.0956262552461
21.8735810562112,33.432193789374
27.3693648622757,41.7544544123086
32.8760477580836,50.0624165936975
38.393601651509,58.3560889686246
43.9219984917136,66.6354803362235
49.4612102694409,74.9005996582947
55.0112090173134,83.1514560579269
60.5719668101183,91.3880588181223
61.6909752786923,93.0418963848118
63.345228674546,95.4845732829548
64.0696097754017,96.5533616953288
64.370228221419,96.9972581171022
64.6248380370344,97.375359515391
64.838624404907,97.6959004608447
65.0503803543843,98.0164194344209
65.2931607897917,98.3862199366293
65.5460640320425,98.7724265102716
65.8742838585158,99.273628450919
66.0141529994607,99.4872401337504
66.3149129430585,99.9472948898676
67.4411141205237,101.680335253831
68.5709228992464,103.437408122715
69.5314148294901,104.947680137184
70.3321990966542,106.219579275048
71.2522229345932,107.696237312734
72.3769136021165,109.525085437344
73.4798345891413,111.345121058041
74.7796622915203,113.525098324704
76.2134808923856,115.974523950432
77.6898211562566,118.545717909794
78.6934808074675,120.321974380122
79.7884742842025,122.285891352556
80.1545677877975,122.948571176947
80.5369149181543,123.643899455718
81.1002220247028,124.674480261537
81.5841188027398,125.56587972955
81.9062770904675,126.162801880047
82.0117529806457,126.359038052716
82.5610563144246,127.389179420569
82.7465007739329,127.740698201325
82.8665368558868,127.969584042272
82.9944035160324,128.21481009415
82.9986511085835,128.222984140328
83.0028977014781,128.231158176466
83.0071432489085,128.239332202647
83.0495265591462,128.321071915214
83.18370996061,128.582632339682
83.3665962066807,128.950434978456
83.5942625879152,129.43263711772
83.7835244349826,129.84943181736
83.9290309532753,130.168142476934
83.9749010875139,130.26620468554
83.9903703054142,130.298891807802
83.9981427203284,130.315235315693
84.0020387971081,130.323407056247
84.0059416423319,130.331578787766
84.0453795563772,130.413295606265
84.1311470746177,130.584897896644
84.2397067976026,130.78918065621
84.3707050592111,131.017969346369
84.5165264712423,131.254919275619
84.6489900206452,131.45917781105
84.774639553948,131.647088214305
84.9023577428861,131.834991266462
84.9861962674358,131.957532720778
85.0309916287461,132.0228868652
85.0702137298258,132.080070995267
85.1767411258961,132.235281558472
85.3169661158763,132.439498178123
85.4796309646717,132.676378345797
85.681460189162,132.970419890855
85.9110148520622,133.30527817731
86.0061045098064,133.444114875463
86.1906409640987,133.713609937609
87.2462756661698,135.256785029311
88.637764391151,137.297248820529
89.7890825935629,138.994249134643
90.5815340816234,140.168743690597
91.3639235442852,141.334799906491
92.1140236351985,142.459820576654
93.1914675381195,144.089828401213
94.3093336975298,145.80076197026
95.3813764251272,147.462255384886
96.2849058484344,148.878986504494
97.1276546818353,150.213942707053
98.8749296709757,153.021135936591
100.623055296284,155.87564487703
101.70731692921,157.664036922797
102.741252434491,159.378723721351
103.678416865848,160.938548070315
104.530504565676,162.359882913421
105.254954676498,163.569762334988
105.920531387867,164.68197095463
107.153908964016,166.743435990093
108.290138652265,168.641908875717
109.611386401006,170.84787447611
110.875150416825,172.955705340185
112.198995880352,175.159969998508
113.652580211216,177.573933210795
114.884738102006,179.614452048152
116.119524413267,181.654218930046
117.371348450446,183.717502348697
118.87590200005,186.19242522844
120.298294451181,188.528831477334
122.203358338121,191.655962413806
124.921563653359,196.121371192556
125.769894000291,197.517586266195
126.499540772618,198.719824865317
127.164890125444,199.816943404981
128.606438867996,202.195977391057
129.816582352793,204.195190909102
133.878729495468,210.921140739528
138.716549815153,218.965514070799
143.521578439211,226.998349089581
148.289717221146,235.01973556407
153.016106739553,243.029759353217
157.694876985335,251.028521837301
162.318775582373,259.016130176053
166.878541753352,266.992697730383
171.361821216272,274.958348701593
175.751067090342,282.913206656475
179.134437291804,289.18998648257
180.420121368787,291.619466701474
181.346682131259,293.38935044566
182.10381697534,294.849309728526
183.399775221831,297.379598746501
184.697815883409,299.956402131751
187.060034823959,304.766237970385
190.767217816022,312.682428212033
194.232146720709,320.589520949805
197.441351495578,328.488189155204
200.382763903973,336.379139078072
203.045805069931,344.26311161842
205.421409076072,352.140891691153
207.501993428266,360.013276652571
209.281381977963,367.881063401563
210.754689955632,375.745061533489
211.918214302747,383.606097081731
212.769296886609,391.464985646692
213.306210326648,399.322538282831
213.52805453671,407.179554302985
213.434685343177,415.036818564838
213.026689444107,422.895102441794
212.305379726956,430.755161063609
211.272805144377,438.617740671073
209.931831748689,446.483567512024
208.286219954259,454.353342413122
206.340731786443,462.227749428521
204.10124122962,470.107457334639
201.574832638476,477.993113131159
198.769887461401,485.885343873413
195.696132281815,493.784757439112
192.364652713192,501.691938500555
188.787846301472,509.607455846523
184.979330286515,517.531850450011
180.95378091879,525.465634791552
179.873495922054,527.530018320952
178.170177673625,530.739102764615
176.527063129479,533.79088772988
175.120362076333,536.374990795487
173.748734458846,538.872707838292
172.166786996093,541.72968984907
170.549100989906,544.627910213469
168.635349439175,548.029623647224
166.110711033568,552.478050197698
163.336829358223,557.321144755725
160.180295002959,562.783709200142
156.311039332207,569.419628161402
151.599351575071,577.425596784946
146.839900247676,585.443623870749
142.038600173099,593.473855634223
137.200365074172,601.516424097041
132.329351272119,609.57145594933
127.429126187748,617.639051217779
126.514667141337,619.141009116194
125.677746326283,620.514149569264
